Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2002-07-29,11.6,11.6,11.6,11.6,WIBOR_ON
2002-07-29,8.63,8.63,8.63,8.63,WIBOR_6M
2002-07-29,8.73,8.73,8.73,8.73,WIBOR_3M
2002-07-29,8.95,8.95,8.95,8.95,WIBOR_1M
2002-07-29,10.83,10.83,10.83,10.83,WIBID_ON
2002-07-26,9.5,9.5,9.5,9.5,WIBOR_ON
2002-07-26,8.73,8.73,8.73,8.73,WIBOR_6M
2002-07-26,8.82,8.82,8.82,8.82,WIBOR_3M
2002-07-26,8.91,8.91,8.91,8.91,WIBOR_1M
2002-07-26,8.5,8.5,8.5,8.5,WIBID_ON
2002-07-25,8.27,8.27,8.27,8.27,WIBOR_ON
2002-07-25,8.74,8.74,8.74,8.74,WIBOR_6M
2002-07-25,8.81,8.81,8.81,8.81,WIBOR_3M
2002-07-25,8.89,8.89,8.89,8.89,WIBOR_1M
2002-07-25,7.48,7.48,7.48,7.48,WIBID_ON
2002-07-24,8.75,8.75,8.75,8.75,WIBOR_ON
2002-07-24,8.76,8.76,8.76,8.76,WIBOR_6M
2002-07-24,8.82,8.82,8.82,8.82,WIBOR_3M
2002-07-24,8.93,8.93,8.93,8.93,WIBOR_1M
2002-07-24,8,8,8,8,WIBID_ON
2002-07-23,8.55,8.55,8.55,8.55,WIBOR_ON
2002-07-23,8.7,8.7,8.7,8.7,WIBOR_6M
2002-07-23,8.76,8.76,8.76,8.76,WIBOR_3M
2002-07-23,8.8,8.8,8.8,8.8,WIBOR_1M
2002-07-23,7.98,7.98,7.98,7.98,WIBID_ON
2002-07-22,8.18,8.18,8.18,8.18,WIBOR_ON
2002-07-22,8.71,8.71,8.71,8.71,WIBOR_6M
2002-07-22,8.76,8.76,8.76,8.76,WIBOR_3M
2002-07-22,8.76,8.76,8.76,8.76,WIBOR_1M
2002-07-22,7.45,7.45,7.45,7.45,WIBID_ON
2002-07-19,8.47,8.47,8.47,8.47,WIBOR_ON
2002-07-19,8.75,8.75,8.75,8.75,WIBOR_6M
2002-07-19,8.88,8.88,8.88,8.88,WIBOR_3M
2002-07-19,8.88,8.88,8.88,8.88,WIBOR_1M
2002-07-18,8.57,8.57,8.57,8.57,WIBOR_ON
2002-07-18,8.79,8.79,8.79,8.79,WIBOR_6M
2002-07-18,8.88,8.88,8.88,8.88,WIBOR_3M
2002-07-18,8.9,8.9,8.9,8.9,WIBOR_1M
2002-07-18,7.9,7.9,7.9,7.9,WIBID_ON
2002-07-17,8.76,8.76,8.76,8.76,WIBOR_ON
2002-07-17,8.74,8.74,8.74,8.74,WIBOR_6M
2002-07-17,8.88,8.88,8.88,8.88,WIBOR_3M
2002-07-17,8.92,8.92,8.92,8.92,WIBOR_1M
2002-07-17,8.39,8.39,8.39,8.39,WIBID_ON
2002-07-16,8.72,8.72,8.72,8.72,WIBOR_ON
2002-07-16,8.79,8.79,8.79,8.79,WIBOR_6M
2002-07-16,8.91,8.91,8.91,8.91,WIBOR_3M
2002-07-16,8.94,8.94,8.94,8.94,WIBOR_1M
2002-07-16,8.38,8.38,8.38,8.38,WIBID_ON
2002-07-15,8.47,8.47,8.47,8.47,WIBOR_ON
2002-07-15,8.79,8.79,8.79,8.79,WIBOR_6M
2002-07-15,8.91,8.91,8.91,8.91,WIBOR_3M
2002-07-15,8.93,8.93,8.93,8.93,WIBOR_1M
2002-07-15,7.54,7.54,7.54,7.54,WIBID_ON
2002-07-12,8.67,8.67,8.67,8.67,WIBOR_ON
2002-07-12,8.82,8.82,8.82,8.82,WIBOR_6M
2002-07-12,8.91,8.91,8.91,8.91,WIBOR_3M
2002-07-12,8.92,8.92,8.92,8.92,WIBOR_1M
2002-07-12,8.15,8.15,8.15,8.15,WIBID_ON
2002-07-11,8.38,8.38,8.38,8.38,WIBOR_ON
2002-07-11,8.86,8.86,8.86,8.86,WIBOR_6M
2002-07-11,9.01,9.01,9.01,9.01,WIBOR_3M
2002-07-11,9.02,9.02,9.02,9.02,WIBOR_1M
2002-07-11,7.98,7.98,7.98,7.98,WIBID_ON
2002-07-10,8.75,8.75,8.75,8.75,WIBOR_ON
2002-07-10,8.91,8.91,8.91,8.91,WIBOR_6M
2002-07-10,9.04,9.04,9.04,9.04,WIBOR_3M
2002-07-10,9.08,9.08,9.08,9.08,WIBOR_1M
2002-07-10,8.27,8.27,8.27,8.27,WIBID_ON
2002-07-09,8.13,8.13,8.13,8.13,WIBOR_ON
2002-07-09,8.93,8.93,8.93,8.93,WIBOR_6M
2002-07-09,9.03,9.03,9.03,9.03,WIBOR_3M
2002-07-09,9.08,9.08,9.08,9.08,WIBOR_1M
2002-07-09,7.55,7.55,7.55,7.55,WIBID_ON
2002-07-08,8.03,8.03,8.03,8.03,WIBOR_ON
2002-07-08,8.89,8.89,8.89,8.89,WIBOR_6M
2002-07-08,9.02,9.02,9.02,9.02,WIBOR_3M
2002-07-08,9.09,9.09,9.09,9.09,WIBOR_1M
2002-07-08,7.58,7.58,7.58,7.58,WIBID_ON
2002-07-05,8.68,8.68,8.68,8.68,WIBOR_ON
2002-07-05,8.93,8.93,8.93,8.93,WIBOR_6M
2002-07-05,9.02,9.02,9.02,9.02,WIBOR_3M
2002-07-05,9.05,9.05,9.05,9.05,WIBOR_1M
2002-07-05,8.06,8.06,8.06,8.06,WIBID_ON
2002-07-04,8.76,8.76,8.76,8.76,WIBOR_ON
2002-07-04,8.93,8.93,8.93,8.93,WIBOR_6M
2002-07-04,9,9,9,9,WIBOR_3M
2002-07-04,9.1,9.1,9.1,9.1,WIBOR_1M
2002-07-04,8.4,8.4,8.4,8.4,WIBID_ON
2002-07-03,9.12,9.12,9.12,9.12,WIBOR_ON
2002-07-03,8.93,8.93,8.93,8.93,WIBOR_6M
2002-07-03,9.13,9.13,9.13,9.13,WIBOR_3M
2002-07-03,9.23,9.23,9.23,9.23,WIBOR_1M
2002-07-03,8.73,8.73,8.73,8.73,WIBID_ON
2002-07-02,8.89,8.89,8.89,8.89,WIBOR_ON
2002-07-02,8.74,8.74,8.74,8.74,WIBOR_6M
2002-07-02,8.88,8.88,8.88,8.88,WIBOR_3M
2002-07-02,9.01,9.01,9.01,9.01,WIBOR_1M
2002-07-02,8.6,8.6,8.6,8.6,WIBID_ON
2002-07-01,9.14,9.14,9.14,9.14,WIBOR_ON
2002-07-01,8.73,8.73,8.73,8.73,WIBOR_6M
2002-07-01,8.93,8.93,8.93,8.93,WIBOR_3M
2002-07-01,9.11,9.11,9.11,9.11,WIBOR_1M
2002-07-01,8.69,8.69,8.69,8.69,WIBID_ON
2002-06-28,12.39,12.39,12.39,12.39,WIBOR_ON
2002-06-28,8.74,8.74,8.74,8.74,WIBOR_6M
2002-06-28,8.97,8.97,8.97,8.97,WIBOR_3M
2002-06-28,9.26,9.26,9.26,9.26,WIBOR_1M
2002-06-28,11.33,11.33,11.33,11.33,WIBID_ON
2002-06-27,11.95,11.95,11.95,11.95,WIBOR_ON
2002-06-27,8.75,8.75,8.75,8.75,WIBOR_6M
2002-06-27,9.01,9.01,9.01,9.01,WIBOR_3M
2002-06-27,9.29,9.29,9.29,9.29,WIBOR_1M
2002-06-27,10.48,10.48,10.48,10.48,WIBID_ON
2002-06-26,12,12,12,12,WIBOR_ON
2002-06-26,8.74,8.74,8.74,8.74,WIBOR_6M
2002-06-26,9.03,9.03,9.03,9.03,WIBOR_3M
2002-06-26,9.26,9.26,9.26,9.26,WIBOR_1M
2002-06-26,10.37,10.37,10.37,10.37,WIBID_ON
2002-06-25,9.34,9.34,9.34,9.34,WIBOR_ON
2002-06-25,8.82,8.82,8.82,8.82,WIBOR_6M
2002-06-25,9,9,9,9,WIBOR_3M
2002-06-25,9.28,9.28,9.28,9.28,WIBOR_1M
2002-06-25,8.72,8.72,8.72,8.72,WIBID_ON
2002-06-24,10.18,10.18,10.18,10.18,WIBOR_ON
2002-06-24,8.9,8.9,8.9,8.9,WIBOR_6M
2002-06-24,9.09,9.09,9.09,9.09,WIBOR_3M
2002-06-24,9.43,9.43,9.43,9.43,WIBOR_1M
2002-06-24,8.97,8.97,8.97,8.97,WIBID_ON
2002-06-21,11.13,11.13,11.13,11.13,WIBOR_ON
2002-06-21,8.94,8.94,8.94,8.94,WIBOR_6M
2002-06-21,9.13,9.13,9.13,9.13,WIBOR_3M
2002-06-21,9.55,9.55,9.55,9.55,WIBOR_1M
2002-06-21,10.31,10.31,10.31,10.31,WIBID_ON
2002-06-20,10.23,10.23,10.23,10.23,WIBOR_ON
2002-06-20,8.93,8.93,8.93,8.93,WIBOR_6M
2002-06-20,9.15,9.15,9.15,9.15,WIBOR_3M
2002-06-20,9.49,9.49,9.49,9.49,WIBOR_1M
2002-06-20,9.88,9.88,9.88,9.88,WIBID_ON
2002-06-19,10.02,10.02,10.02,10.02,WIBOR_ON
2002-06-19,8.99,8.99,8.99,8.99,WIBOR_6M
2002-06-19,9.17,9.17,9.17,9.17,WIBOR_3M
2002-06-19,9.47,9.47,9.47,9.47,WIBOR_1M
2002-06-19,9.78,9.78,9.78,9.78,WIBID_ON
2002-06-18,10.02,10.02,10.02,10.02,WIBOR_ON
2002-06-18,9.01,9.01,9.01,9.01,WIBOR_6M
2002-06-18,9.19,9.19,9.19,9.19,WIBOR_3M
2002-06-18,9.48,9.48,9.48,9.48,WIBOR_1M
2002-06-18,9.7,9.7,9.7,9.7,WIBID_ON
2002-06-17,10.09,10.09,10.09,10.09,WIBOR_ON
2002-06-17,9.12,9.12,9.12,9.12,WIBOR_6M
2002-06-17,9.27,9.27,9.27,9.27,WIBOR_3M
2002-06-17,9.56,9.56,9.56,9.56,WIBOR_1M
2002-06-17,9.74,9.74,9.74,9.74,WIBID_ON
2002-06-14,9.76,9.76,9.76,9.76,WIBOR_ON
2002-06-14,9.1,9.1,9.1,9.1,WIBOR_6M
2002-06-14,9.26,9.26,9.26,9.26,WIBOR_3M
2002-06-14,9.53,9.53,9.53,9.53,WIBOR_1M
2002-06-14,9.39,9.39,9.39,9.39,WIBID_ON
2002-06-13,9.77,9.77,9.77,9.77,WIBOR_ON
2002-06-13,9.09,9.09,9.09,9.09,WIBOR_6M
2002-06-13,9.3,9.3,9.3,9.3,WIBOR_3M
2002-06-13,9.53,9.53,9.53,9.53,WIBOR_1M
2002-06-13,9.25,9.25,9.25,9.25,WIBID_ON
2002-06-12,10.02,10.02,10.02,10.02,WIBOR_ON
2002-06-12,9.23,9.23,9.23,9.23,WIBOR_6M
2002-06-12,9.41,9.41,9.41,9.41,WIBOR_3M
2002-06-12,9.63,9.63,9.63,9.63,WIBOR_1M
2002-06-12,9.72,9.72,9.72,9.72,WIBID_ON
2002-06-11,10.03,10.03,10.03,10.03,WIBOR_ON
2002-06-11,9.28,9.28,9.28,9.28,WIBOR_6M
2002-06-11,9.51,9.51,9.51,9.51,WIBOR_3M
2002-06-11,9.65,9.65,9.65,9.65,WIBOR_1M
2002-06-11,9.65,9.65,9.65,9.65,WIBID_ON
2002-06-10,9.89,9.89,9.89,9.89,WIBOR_ON
2002-06-10,9.28,9.28,9.28,9.28,WIBOR_6M
2002-06-10,9.47,9.47,9.47,9.47,WIBOR_3M
2002-06-10,9.61,9.61,9.61,9.61,WIBOR_1M
2002-06-10,9.44,9.44,9.44,9.44,WIBID_ON
2002-06-07,10,10,10,10,WIBOR_ON
2002-06-07,9.32,9.32,9.32,9.32,WIBOR_6M
2002-06-07,9.5,9.5,9.5,9.5,WIBOR_3M
2002-06-07,9.63,9.63,9.63,9.63,WIBOR_1M
2002-06-07,9.5,9.5,9.5,9.5,WIBID_ON
2002-06-06,10.65,10.65,10.65,10.65,WIBOR_ON
2002-06-06,9.38,9.38,9.38,9.38,WIBOR_6M
2002-06-06,9.61,9.61,9.61,9.61,WIBOR_3M
2002-06-06,9.73,9.73,9.73,9.73,WIBOR_1M
2002-06-06,9.6,9.6,9.6,9.6,WIBID_ON
2002-06-05,11.58,11.58,11.58,11.58,WIBOR_ON
2002-06-05,9.48,9.48,9.48,9.48,WIBOR_6M
2002-06-05,9.64,9.64,9.64,9.64,WIBOR_3M
2002-06-05,9.83,9.83,9.83,9.83,WIBOR_1M
2002-06-05,10.73,10.73,10.73,10.73,WIBID_ON
2002-06-04,11.47,11.47,11.47,11.47,WIBOR_ON
2002-06-04,9.51,9.51,9.51,9.51,WIBOR_6M
2002-06-04,9.66,9.66,9.66,9.66,WIBOR_3M
2002-06-04,9.84,9.84,9.84,9.84,WIBOR_1M
2002-06-04,10.82,10.82,10.82,10.82,WIBID_ON
2002-06-03,11.17,11.17,11.17,11.17,WIBOR_ON
2002-06-03,9.49,9.49,9.49,9.49,WIBOR_6M
2002-06-03,9.6,9.6,9.6,9.6,WIBOR_3M
2002-06-03,9.82,9.82,9.82,9.82,WIBOR_1M
2002-06-03,10.48,10.48,10.48,10.48,WIBID_ON
2002-05-31,11.83,11.83,11.83,11.83,WIBOR_ON
2002-05-31,9.6,9.6,9.6,9.6,WIBOR_6M
2002-05-31,9.6,9.6,9.6,9.6,WIBOR_3M
2002-05-31,9.74,9.74,9.74,9.74,WIBOR_1M
2002-05-31,9.98,9.98,9.98,9.98,WIBID_ON
2002-05-29,9.3,9.3,9.3,9.3,WIBOR_ON
2002-05-29,9.59,9.59,9.59,9.59,WIBOR_6M
2002-05-29,9.58,9.58,9.58,9.58,WIBOR_3M
2002-05-29,9.71,9.71,9.71,9.71,WIBOR_1M
2002-05-29,7.5,7.5,7.5,7.5,WIBID_ON
2002-05-28,9.22,9.22,9.22,9.22,WIBOR_ON
2002-05-28,9.7,9.7,9.7,9.7,WIBOR_6M
2002-05-28,9.78,9.78,9.78,9.78,WIBOR_3M
2002-05-28,9.87,9.87,9.87,9.87,WIBOR_1M
2002-05-28,7.92,7.92,7.92,7.92,WIBID_ON
2002-05-27,8.3,8.3,8.3,8.3,WIBOR_ON
2002-05-27,9.7,9.7,9.7,9.7,WIBOR_6M
2002-05-27,9.78,9.78,9.78,9.78,WIBOR_3M
2002-05-27,9.83,9.83,9.83,9.83,WIBOR_1M
2002-05-27,6.52,6.52,6.52,6.52,WIBID_ON
2002-05-24,9.47,9.47,9.47,9.47,WIBOR_ON
2002-05-24,9.71,9.71,9.71,9.71,WIBOR_6M
2002-05-24,9.82,9.82,9.82,9.82,WIBOR_3M
2002-05-24,9.89,9.89,9.89,9.89,WIBOR_1M
2002-05-24,7.38,7.38,7.38,7.38,WIBID_ON
2002-05-23,8.5,8.5,8.5,8.5,WIBOR_ON
2002-05-23,9.72,9.72,9.72,9.72,WIBOR_6M
2002-05-23,9.78,9.78,9.78,9.78,WIBOR_3M
2002-05-23,9.9,9.9,9.9,9.9,WIBOR_1M
2002-05-23,7.6,7.6,7.6,7.6,WIBID_ON
2002-05-22,8.38,8.38,8.38,8.38,WIBOR_ON
2002-05-22,9.72,9.72,9.72,9.72,WIBOR_6M
2002-05-22,9.78,9.78,9.78,9.78,WIBOR_3M
2002-05-22,9.83,9.83,9.83,9.83,WIBOR_1M
2002-05-22,7.05,7.05,7.05,7.05,WIBID_ON
2002-05-21,7.93,7.93,7.93,7.93,WIBOR_ON
2002-05-21,9.73,9.73,9.73,9.73,WIBOR_6M
2002-05-21,9.78,9.78,9.78,9.78,WIBOR_3M
2002-05-21,9.79,9.79,9.79,9.79,WIBOR_1M
2002-05-21,6.58,6.58,6.58,6.58,WIBID_ON
2002-05-20,9.28,9.28,9.28,9.28,WIBOR_ON
2002-05-20,9.84,9.84,9.84,9.84,WIBOR_6M
2002-05-20,9.86,9.86,9.86,9.86,WIBOR_3M
2002-05-20,9.87,9.87,9.87,9.87,WIBOR_1M
2002-05-20,8.57,8.57,8.57,8.57,WIBID_ON
2002-05-17,9.83,9.83,9.83,9.83,WIBOR_ON
2002-05-17,9.88,9.88,9.88,9.88,WIBOR_6M
2002-05-17,9.91,9.91,9.91,9.91,WIBOR_3M
2002-05-17,9.93,9.93,9.93,9.93,WIBOR_1M
2002-05-17,9.44,9.44,9.44,9.44,WIBID_ON
2002-05-16,9.93,9.93,9.93,9.93,WIBOR_ON
2002-05-16,9.91,9.91,9.91,9.91,WIBOR_6M
2002-05-16,9.92,9.92,9.92,9.92,WIBOR_3M
2002-05-16,9.97,9.97,9.97,9.97,WIBOR_1M
2002-05-16,9.71,9.71,9.71,9.71,WIBID_ON
2002-05-15,9.85,9.85,9.85,9.85,WIBOR_ON
2002-05-15,9.92,9.92,9.92,9.92,WIBOR_6M
2002-05-15,9.95,9.95,9.95,9.95,WIBOR_3M
2002-05-15,9.97,9.97,9.97,9.97,WIBOR_1M
2002-05-15,9.59,9.59,9.59,9.59,WIBID_ON
2002-05-14,9.99,9.99,9.99,9.99,WIBOR_ON
2002-05-14,9.96,9.96,9.96,9.96,WIBOR_6M
2002-05-14,9.99,9.99,9.99,9.99,WIBOR_3M
2002-05-14,10,10,10,10,WIBOR_1M
2002-05-14,9.62,9.62,9.62,9.62,WIBID_ON
2002-05-13,9.83,9.83,9.83,9.83,WIBOR_ON
2002-05-13,9.93,9.93,9.93,9.93,WIBOR_6M
2002-05-13,9.95,9.95,9.95,9.95,WIBOR_3M
2002-05-13,9.98,9.98,9.98,9.98,WIBOR_1M
2002-05-13,9.43,9.43,9.43,9.43,WIBID_ON
2002-05-10,10,10,10,10,WIBOR_ON
2002-05-10,9.93,9.93,9.93,9.93,WIBOR_6M
2002-05-10,9.99,9.99,9.99,9.99,WIBOR_3M
2002-05-10,10.03,10.03,10.03,10.03,WIBOR_1M
2002-05-10,9.12,9.12,9.12,9.12,WIBID_ON
2002-05-09,9.94,9.94,9.94,9.94,WIBOR_ON
2002-05-09,9.92,9.92,9.92,9.92,WIBOR_6M
2002-05-09,9.96,9.96,9.96,9.96,WIBOR_3M
2002-05-09,10,10,10,10,WIBOR_1M
2002-05-09,9.64,9.64,9.64,9.64,WIBID_ON
2002-05-08,9.79,9.79,9.79,9.79,WIBOR_ON
2002-05-08,9.92,9.92,9.92,9.92,WIBOR_6M
2002-05-08,9.94,9.94,9.94,9.94,WIBOR_3M
2002-05-08,9.95,9.95,9.95,9.95,WIBOR_1M
2002-05-08,9.42,9.42,9.42,9.42,WIBID_ON
2002-05-07,9.97,9.97,9.97,9.97,WIBOR_ON
2002-05-07,9.92,9.92,9.92,9.92,WIBOR_6M
2002-05-07,9.97,9.97,9.97,9.97,WIBOR_3M
2002-05-07,9.98,9.98,9.98,9.98,WIBOR_1M
2002-05-07,9.48,9.48,9.48,9.48,WIBID_ON
2002-05-06,10.2,10.2,10.2,10.2,WIBOR_ON
2002-05-06,9.98,9.98,9.98,9.98,WIBOR_6M
2002-05-06,10.12,10.12,10.12,10.12,WIBOR_3M
2002-05-06,10.22,10.22,10.22,10.22,WIBOR_1M
2002-05-06,9.74,9.74,9.74,9.74,WIBID_ON
2002-05-02,10.5,10.5,10.5,10.5,WIBOR_ON
2002-05-02,9.93,9.93,9.93,9.93,WIBOR_6M
2002-05-02,10.1,10.1,10.1,10.1,WIBOR_3M
2002-05-02,10.19,10.19,10.19,10.19,WIBOR_1M
2002-05-02,9.98,9.98,9.98,9.98,WIBID_ON
2002-04-30,10.48,10.48,10.48,10.48,WIBOR_ON
2002-04-30,9.94,9.94,9.94,9.94,WIBOR_6M
2002-04-30,10.1,10.1,10.1,10.1,WIBOR_3M
2002-04-30,10.2,10.2,10.2,10.2,WIBOR_1M
2002-04-30,9.98,9.98,9.98,9.98,WIBID_ON
2002-04-29,12.91,12.91,12.91,12.91,WIBOR_ON
2002-04-29,9.92,9.92,9.92,9.92,WIBOR_6M
2002-04-29,10.08,10.08,10.08,10.08,WIBOR_3M
2002-04-29,10.2,10.2,10.2,10.2,WIBOR_1M
2002-04-29,11.53,11.53,11.53,11.53,WIBID_ON
2002-04-26,11.25,11.25,11.25,11.25,WIBOR_ON
2002-04-26,9.88,9.88,9.88,9.88,WIBOR_6M
2002-04-26,10.04,10.04,10.04,10.04,WIBOR_3M
2002-04-26,10.22,10.22,10.22,10.22,WIBOR_1M
2002-04-26,10.48,10.48,10.48,10.48,WIBID_ON
2002-04-25,11.22,11.22,11.22,11.22,WIBOR_ON
2002-04-25,9.86,9.86,9.86,9.86,WIBOR_6M
2002-04-25,10.07,10.07,10.07,10.07,WIBOR_3M
2002-04-25,10.26,10.26,10.26,10.26,WIBOR_1M
2002-04-25,10.4,10.4,10.4,10.4,WIBID_ON
2002-04-24,12.53,12.53,12.53,12.53,WIBOR_ON
2002-04-24,9.94,9.94,9.94,9.94,WIBOR_6M
2002-04-24,10.14,10.14,10.14,10.14,WIBOR_3M
2002-04-24,10.54,10.54,10.54,10.54,WIBOR_1M
2002-04-24,11.46,11.46,11.46,11.46,WIBID_ON
2002-04-23,11.55,11.55,11.55,11.55,WIBOR_ON
2002-04-23,10,10,10,10,WIBOR_6M
2002-04-23,10.13,10.13,10.13,10.13,WIBOR_3M
2002-04-23,10.5,10.5,10.5,10.5,WIBOR_1M
2002-04-23,10.72,10.72,10.72,10.72,WIBID_ON
2002-04-19,11.42,11.42,11.42,11.42,WIBOR_ON
2002-04-19,9.97,9.97,9.97,9.97,WIBOR_6M
2002-04-19,10.1,10.1,10.1,10.1,WIBOR_3M
2002-04-19,10.45,10.45,10.45,10.45,WIBOR_1M
2002-04-19,10.53,10.53,10.53,10.53,WIBID_ON
2002-04-18,11.25,11.25,11.25,11.25,WIBOR_ON
2002-04-18,10.04,10.04,10.04,10.04,WIBOR_6M
2002-04-18,10.13,10.13,10.13,10.13,WIBOR_3M
2002-04-18,10.63,10.63,10.63,10.63,WIBOR_1M
2002-04-18,10.67,10.67,10.67,10.67,WIBID_ON
2002-04-17,11.18,11.18,11.18,11.18,WIBOR_ON
2002-04-17,10.05,10.05,10.05,10.05,WIBOR_6M
2002-04-17,10.18,10.18,10.18,10.18,WIBOR_3M
2002-04-17,10.58,10.58,10.58,10.58,WIBOR_1M
2002-04-17,10.5,10.5,10.5,10.5,WIBID_ON
2002-04-16,10.76,10.76,10.76,10.76,WIBOR_ON
2002-04-16,10.1,10.1,10.1,10.1,WIBOR_6M
2002-04-16,10.2,10.2,10.2,10.2,WIBOR_3M
2002-04-16,10.58,10.58,10.58,10.58,WIBOR_1M
2002-04-16,10.33,10.33,10.33,10.33,WIBID_ON
2002-04-15,10.83,10.83,10.83,10.83,WIBOR_ON
2002-04-15,10.09,10.09,10.09,10.09,WIBOR_6M
2002-04-15,10.25,10.25,10.25,10.25,WIBOR_3M
2002-04-15,10.61,10.61,10.61,10.61,WIBOR_1M
2002-04-15,10.35,10.35,10.35,10.35,WIBID_ON
2002-04-12,10.42,10.42,10.42,10.42,WIBOR_ON
2002-04-12,10.09,10.09,10.09,10.09,WIBOR_6M
2002-04-12,10.27,10.27,10.27,10.27,WIBOR_3M
2002-04-12,10.49,10.49,10.49,10.49,WIBOR_1M
2002-04-12,9.93,9.93,9.93,9.93,WIBID_ON
2002-04-11,10.32,10.32,10.32,10.32,WIBOR_ON
2002-04-11,10.05,10.05,10.05,10.05,WIBOR_6M
2002-04-11,10.25,10.25,10.25,10.25,WIBOR_3M
2002-04-11,10.49,10.49,10.49,10.49,WIBOR_1M
2002-04-11,9.92,9.92,9.92,9.92,WIBID_ON
2002-04-10,9.53,9.53,9.53,9.53,WIBOR_ON
2002-04-10,10.11,10.11,10.11,10.11,WIBOR_6M
2002-04-10,10.28,10.28,10.28,10.28,WIBOR_3M
2002-04-10,10.45,10.45,10.45,10.45,WIBOR_1M
2002-04-10,9,9,9,9,WIBID_ON
2002-04-09,9.83,9.83,9.83,9.83,WIBOR_ON
2002-04-09,10.14,10.14,10.14,10.14,WIBOR_6M
2002-04-09,10.27,10.27,10.27,10.27,WIBOR_3M
2002-04-09,10.4,10.4,10.4,10.4,WIBOR_1M
2002-04-09,9,9,9,9,WIBID_ON
2002-04-08,10.5,10.5,10.5,10.5,WIBOR_ON
2002-04-08,10.24,10.24,10.24,10.24,WIBOR_6M
2002-04-08,10.32,10.32,10.32,10.32,WIBOR_3M
2002-04-08,10.51,10.51,10.51,10.51,WIBOR_1M
2002-04-08,10.03,10.03,10.03,10.03,WIBID_ON
2002-04-05,10.12,10.12,10.12,10.12,WIBOR_ON
2002-04-05,10.23,10.23,10.23,10.23,WIBOR_6M
2002-04-05,10.3,10.3,10.3,10.3,WIBOR_3M
2002-04-05,10.5,10.5,10.5,10.5,WIBOR_1M
2002-04-05,9.55,9.55,9.55,9.55,WIBID_ON
2002-04-04,9.97,9.97,9.97,9.97,WIBOR_ON
2002-04-04,10.23,10.23,10.23,10.23,WIBOR_6M
2002-04-04,10.29,10.29,10.29,10.29,WIBOR_3M
2002-04-04,10.38,10.38,10.38,10.38,WIBOR_1M
2002-04-04,9.46,9.46,9.46,9.46,WIBID_ON
2002-04-03,10.2,10.2,10.2,10.2,WIBOR_ON
2002-04-03,10.12,10.12,10.12,10.12,WIBOR_6M
2002-04-03,10.24,10.24,10.24,10.24,WIBOR_3M
2002-04-03,10.38,10.38,10.38,10.38,WIBOR_1M
2002-04-03,9.76,9.76,9.76,9.76,WIBID_ON
2002-04-02,10.51,10.51,10.51,10.51,WIBOR_ON
2002-04-02,10.2,10.2,10.2,10.2,WIBOR_6M
2002-04-02,10.32,10.32,10.32,10.32,WIBOR_3M
2002-04-02,10.54,10.54,10.54,10.54,WIBOR_1M
2002-04-02,10.17,10.17,10.17,10.17,WIBID_ON
2002-03-28,10.6,10.6,10.6,10.6,WIBOR_ON
2002-03-28,10.27,10.27,10.27,10.27,WIBOR_6M
2002-03-28,10.34,10.34,10.34,10.34,WIBOR_3M
2002-03-28,10.58,10.58,10.58,10.58,WIBOR_1M
2002-03-28,9.42,9.42,9.42,9.42,WIBID_ON
2002-03-27,10.96,10.96,10.96,10.96,WIBOR_ON
2002-03-27,10.02,10.02,10.02,10.02,WIBOR_6M
2002-03-27,10.26,10.26,10.26,10.26,WIBOR_3M
2002-03-27,10.55,10.55,10.55,10.55,WIBOR_1M
2002-03-27,10.56,10.56,10.56,10.56,WIBID_ON
2002-03-26,10.92,10.92,10.92,10.92,WIBOR_ON
2002-03-26,10.06,10.06,10.06,10.06,WIBOR_6M
2002-03-26,10.3,10.3,10.3,10.3,WIBOR_3M
2002-03-26,10.5,10.5,10.5,10.5,WIBOR_1M
2002-03-26,10.37,10.37,10.37,10.37,WIBID_ON
2002-03-25,10.64,10.64,10.64,10.64,WIBOR_ON
2002-03-25,10.13,10.13,10.13,10.13,WIBOR_6M
2002-03-25,10.3,10.3,10.3,10.3,WIBOR_3M
2002-03-25,10.48,10.48,10.48,10.48,WIBOR_1M
2002-03-25,10.04,10.04,10.04,10.04,WIBID_ON
2002-03-21,12.22,12.22,12.22,12.22,WIBOR_ON
2002-03-21,10.33,10.33,10.33,10.33,WIBOR_6M
2002-03-21,10.51,10.51,10.51,10.51,WIBOR_3M
2002-03-21,10.87,10.87,10.87,10.87,WIBOR_1M
2002-03-21,10.63,10.63,10.63,10.63,WIBID_ON
2002-03-20,13.07,13.07,13.07,13.07,WIBOR_ON
2002-03-20,10.37,10.37,10.37,10.37,WIBOR_6M
2002-03-20,10.55,10.55,10.55,10.55,WIBOR_3M
2002-03-20,11.01,11.01,11.01,11.01,WIBOR_1M
2002-03-20,12,12,12,12,WIBID_ON
2002-03-19,12.45,12.45,12.45,12.45,WIBOR_ON
2002-03-19,10.21,10.21,10.21,10.21,WIBOR_6M
2002-03-19,10.44,10.44,10.44,10.44,WIBOR_3M
2002-03-19,10.92,10.92,10.92,10.92,WIBOR_1M
2002-03-19,11.37,11.37,11.37,11.37,WIBID_ON
2002-03-18,12.83,12.83,12.83,12.83,WIBOR_ON
2002-03-18,10.3,10.3,10.3,10.3,WIBOR_6M
2002-03-18,10.4,10.4,10.4,10.4,WIBOR_3M
